"Time","cadvisor","dev-peer0.org1.example.com-basic_1.0-1f66cc610fb8ac88d69e78edc4c1cb09bac7c839fb5399009310ac8dfa703799","dev-peer0.org2.example.com-basic_1.0-1f66cc610fb8ac88d69e78edc4c1cb09bac7c839fb5399009310ac8dfa703799","grafana","orderer.example.com","orderer2.example.com","orderer3.example.com","orderer4.example.com","peer0.org1.example.com","peer0.org2.example.com","prometheus"
2026-07-29 06:23:45,9.86 MiB,7.48 MiB,1.71 MiB,27.6 MiB,717 MiB,286 MiB,712 MiB,278 MiB,236 MiB,201 MiB,18.1 MiB
2026-07-29 06:24:00,9.93 MiB,7.48 MiB,1.71 MiB,27.6 MiB,717 MiB,289 MiB,718 MiB,283 MiB,239 MiB,205 MiB,18.1 MiB
2026-07-29 06:24:15,9.93 MiB,7.48 MiB,1.71 MiB,27.6 MiB,733 MiB,289 MiB,724 MiB,281 MiB,231 MiB,196 MiB,18.1 MiB
2026-07-29 06:24:30,9.93 MiB,7.48 MiB,1.71 MiB,27.6 MiB,759 MiB,291 MiB,748 MiB,281 MiB,222 MiB,189 MiB,18.1 MiB
2026-07-29 06:24:45,9.95 MiB,7.48 MiB,1.71 MiB,27.6 MiB,779 MiB,290 MiB,748 MiB,284 MiB,222 MiB,184 MiB,18.1 MiB
2026-07-29 06:25:00,9.95 MiB,7.48 MiB,1.71 MiB,27.6 MiB,799 MiB,290 MiB,786 MiB,285 MiB,203 MiB,177 MiB,18.1 MiB
2026-07-29 06:25:15,9.95 MiB,7.48 MiB,1.71 MiB,27.6 MiB,813 MiB,286 MiB,808 MiB,284 MiB,185 MiB,154 MiB,18.1 MiB
2026-07-29 06:25:30,9.95 MiB,7.48 MiB,1.71 MiB,27.6 MiB,773 MiB,257 MiB,771 MiB,252 MiB,187 MiB,162 MiB,18.2 MiB
2026-07-29 06:25:45,9.95 MiB,7.48 MiB,1.71 MiB,27.6 MiB,797 MiB,275 MiB,793 MiB,275 MiB,187 MiB,167 MiB,18.2 MiB
2026-07-29 06:26:00,9.95 MiB,7.48 MiB,1.71 MiB,27.6 MiB,797 MiB,282 MiB,793 MiB,271 MiB,185 MiB,151 MiB,18.2 MiB
2026-07-29 06:26:15,9.95 MiB,7.48 MiB,1.71 MiB,27.6 MiB,830 MiB,271 MiB,815 MiB,266 MiB,175 MiB,151 MiB,18.2 MiB
