"Time","cadvisor","dev-peer0.org1.example.com-basic_1.0-1f66cc610fb8ac88d69e78edc4c1cb09bac7c839fb5399009310ac8dfa703799","dev-peer0.org2.example.com-basic_1.0-1f66cc610fb8ac88d69e78edc4c1cb09bac7c839fb5399009310ac8dfa703799","grafana","orderer.example.com","orderer2.example.com","orderer3.example.com","orderer4.example.com","peer0.org1.example.com","peer0.org2.example.com","prometheus"
2026-07-30 07:31:00,20.2 MiB,7.69 MiB,7.71 MiB,99.3 MiB,148 MiB,144 MiB,144 MiB,147 MiB,268 MiB,258 MiB,117 MiB
2026-07-30 07:31:15,20.3 MiB,7.92 MiB,8.01 MiB,99.3 MiB,149 MiB,148 MiB,147 MiB,148 MiB,268 MiB,258 MiB,118 MiB
2026-07-30 07:31:30,23.4 MiB,7.84 MiB,7.72 MiB,99.3 MiB,149 MiB,146 MiB,147 MiB,148 MiB,268 MiB,258 MiB,118 MiB
2026-07-30 07:31:45,18.8 MiB,8.43 MiB,7.92 MiB,99.2 MiB,149 MiB,151 MiB,147 MiB,149 MiB,275 MiB,263 MiB,118 MiB
2026-07-30 07:32:00,18.9 MiB,7.80 MiB,8.02 MiB,99.2 MiB,149 MiB,147 MiB,147 MiB,149 MiB,270 MiB,265 MiB,118 MiB
2026-07-30 07:32:15,20.4 MiB,8.11 MiB,7.84 MiB,99.2 MiB,150 MiB,148 MiB,147 MiB,149 MiB,268 MiB,265 MiB,118 MiB
2026-07-30 07:32:30,20.1 MiB,8.16 MiB,8.02 MiB,99.1 MiB,150 MiB,148 MiB,148 MiB,149 MiB,276 MiB,265 MiB,118 MiB
2026-07-30 07:32:45,20.1 MiB,7.92 MiB,7.53 MiB,99.1 MiB,150 MiB,149 MiB,148 MiB,149 MiB,270 MiB,266 MiB,118 MiB
2026-07-30 07:33:00,19.7 MiB,8.24 MiB,7.65 MiB,99.1 MiB,151 MiB,149 MiB,148 MiB,151 MiB,270 MiB,266 MiB,119 MiB
2026-07-30 07:33:15,18.7 MiB,7.84 MiB,7.65 MiB,99.1 MiB,149 MiB,147 MiB,147 MiB,149 MiB,271 MiB,266 MiB,119 MiB
2026-07-30 07:33:30,19.9 MiB,7.90 MiB,7.63 MiB,99.1 MiB,150 MiB,150 MiB,151 MiB,148 MiB,274 MiB,267 MiB,119 MiB
2026-07-30 07:33:45,19.9 MiB,7.90 MiB,7.60 MiB,99.1 MiB,150 MiB,150 MiB,146 MiB,151 MiB,269 MiB,269 MiB,111 MiB
2026-07-30 07:34:00,17.9 MiB,7.89 MiB,7.94 MiB,99.1 MiB,151 MiB,150 MiB,146 MiB,150 MiB,269 MiB,269 MiB,111 MiB
2026-07-30 07:34:15,19.1 MiB,7.94 MiB,7.91 MiB,99.1 MiB,151 MiB,150 MiB,146 MiB,151 MiB,274 MiB,269 MiB,110 MiB
2026-07-30 07:34:30,22.3 MiB,7.94 MiB,7.67 MiB,99.1 MiB,152 MiB,149 MiB,148 MiB,150 MiB,273 MiB,271 MiB,110 MiB
2026-07-30 07:34:45,18.6 MiB,7.68 MiB,7.59 MiB,99.0 MiB,152 MiB,151 MiB,148 MiB,152 MiB,273 MiB,271 MiB,110 MiB
2026-07-30 07:35:00,22.1 MiB,7.94 MiB,7.77 MiB,99.0 MiB,152 MiB,151 MiB,148 MiB,152 MiB,265 MiB,265 MiB,110 MiB
2026-07-30 07:35:15,17.4 MiB,8.16 MiB,7.82 MiB,99.0 MiB,152 MiB,151 MiB,149 MiB,150 MiB,276 MiB,268 MiB,110 MiB
2026-07-30 07:35:30,18.4 MiB,8.12 MiB,7.73 MiB,99.0 MiB,153 MiB,155 MiB,151 MiB,151 MiB,268 MiB,268 MiB,110 MiB
2026-07-30 07:35:45,18.6 MiB,7.66 MiB,7.59 MiB,99.0 MiB,153 MiB,155 MiB,151 MiB,159 MiB,268 MiB,264 MiB,110 MiB
2026-07-30 07:36:00,20.0 MiB,8.05 MiB,7.69 MiB,99.0 MiB,173 MiB,163 MiB,161 MiB,163 MiB,279 MiB,278 MiB,109 MiB
2026-07-30 07:36:15,20.8 MiB,8.03 MiB,7.69 MiB,99.0 MiB,172 MiB,163 MiB,165 MiB,163 MiB,285 MiB,278 MiB,108 MiB
2026-07-30 07:36:30,18.3 MiB,7.95 MiB,7.93 MiB,98.6 MiB,170 MiB,163 MiB,165 MiB,164 MiB,289 MiB,285 MiB,108 MiB
2026-07-30 07:36:45,18.4 MiB,7.95 MiB,8.12 MiB,98.6 MiB,170 MiB,161 MiB,165 MiB,164 MiB,290 MiB,286 MiB,108 MiB
2026-07-30 07:37:00,17.6 MiB,8.09 MiB,8.75 MiB,98.6 MiB,170 MiB,164 MiB,167 MiB,168 MiB,290 MiB,292 MiB,107 MiB
2026-07-30 07:37:15,18.7 MiB,8.08 MiB,8.57 MiB,98.5 MiB,171 MiB,161 MiB,167 MiB,163 MiB,295 MiB,294 MiB,107 MiB
2026-07-30 07:37:30,21.9 MiB,8.14 MiB,8.19 MiB,98.5 MiB,172 MiB,162 MiB,165 MiB,163 MiB,295 MiB,294 MiB,107 MiB
2026-07-30 07:37:45,18.6 MiB,8.14 MiB,8.26 MiB,98.5 MiB,174 MiB,162 MiB,166 MiB,165 MiB,301 MiB,296 MiB,107 MiB
2026-07-30 07:38:00,18.1 MiB,8.21 MiB,8.11 MiB,98.5 MiB,170 MiB,162 MiB,164 MiB,165 MiB,299 MiB,296 MiB,102 MiB
2026-07-30 07:38:15,18.4 MiB,8.21 MiB,8.35 MiB,98.5 MiB,171 MiB,162 MiB,164 MiB,163 MiB,311 MiB,305 MiB,102 MiB
2026-07-30 07:38:30,20.5 MiB,8.53 MiB,8.35 MiB,98.5 MiB,169 MiB,163 MiB,165 MiB,163 MiB,291 MiB,305 MiB,102 MiB
2026-07-30 07:38:45,20.5 MiB,8.25 MiB,8.07 MiB,98.7 MiB,170 MiB,160 MiB,163 MiB,164 MiB,293 MiB,295 MiB,102 MiB
2026-07-30 07:39:00,17.7 MiB,8.25 MiB,8.25 MiB,98.7 MiB,170 MiB,160 MiB,164 MiB,161 MiB,296 MiB,292 MiB,102 MiB
2026-07-30 07:39:15,17.7 MiB,8.60 MiB,8.27 MiB,98.7 MiB,170 MiB,161 MiB,164 MiB,165 MiB,297 MiB,297 MiB,102 MiB
2026-07-30 07:39:30,17.3 MiB,7.81 MiB,8.27 MiB,98.6 MiB,171 MiB,162 MiB,166 MiB,161 MiB,293 MiB,297 MiB,102 MiB
2026-07-30 07:39:45,18.7 MiB,8.06 MiB,7.55 MiB,98.5 MiB,172 MiB,163 MiB,162 MiB,163 MiB,293 MiB,295 MiB,102 MiB
2026-07-30 07:40:00,18.7 MiB,8.06 MiB,8.04 MiB,98.5 MiB,170 MiB,163 MiB,162 MiB,162 MiB,303 MiB,301 MiB,102 MiB
2026-07-30 07:40:15,20.5 MiB,7.96 MiB,8.12 MiB,98.5 MiB,173 MiB,162 MiB,162 MiB,162 MiB,296 MiB,299 MiB,102 MiB
2026-07-30 07:40:30,20.1 MiB,7.76 MiB,8.06 MiB,98.5 MiB,170 MiB,164 MiB,166 MiB,163 MiB,299 MiB,304 MiB,102 MiB
2026-07-30 07:40:45,17.6 MiB,8.38 MiB,8.20 MiB,98.5 MiB,170 MiB,165 MiB,167 MiB,169 MiB,304 MiB,303 MiB,102 MiB
2026-07-30 07:41:00,18.3 MiB,8.06 MiB,8.37 MiB,98.5 MiB,173 MiB,164 MiB,169 MiB,165 MiB,303 MiB,303 MiB,102 MiB
2026-07-30 07:41:15,22.8 MiB,7.97 MiB,8.37 MiB,98.5 MiB,173 MiB,166 MiB,174 MiB,165 MiB,316 MiB,303 MiB,103 MiB
2026-07-30 07:41:30,23.4 MiB,8.06 MiB,7.98 MiB,98.5 MiB,175 MiB,166 MiB,174 MiB,161 MiB,285 MiB,289 MiB,105 MiB
2026-07-30 07:41:45,18.7 MiB,8.06 MiB,8.94 MiB,98.5 MiB,176 MiB,168 MiB,167 MiB,161 MiB,290 MiB,295 MiB,105 MiB
2026-07-30 07:42:00,19.0 MiB,8.52 MiB,8.59 MiB,98.5 MiB,173 MiB,163 MiB,169 MiB,165 MiB,292 MiB,298 MiB,105 MiB
2026-07-30 07:42:15,18.3 MiB,8.52 MiB,8.75 MiB,98.5 MiB,168 MiB,163 MiB,170 MiB,160 MiB,295 MiB,297 MiB,105 MiB
2026-07-30 07:42:30,18.3 MiB,8.81 MiB,8.75 MiB,98.5 MiB,174 MiB,170 MiB,169 MiB,169 MiB,299 MiB,303 MiB,105 MiB
2026-07-30 07:42:45,22.7 MiB,8.47 MiB,8.57 MiB,98.5 MiB,175 MiB,169 MiB,171 MiB,169 MiB,306 MiB,298 MiB,105 MiB
2026-07-30 07:43:00,19.7 MiB,8.28 MiB,8.25 MiB,98.5 MiB,175 MiB,166 MiB,173 MiB,166 MiB,306 MiB,298 MiB,105 MiB
2026-07-30 07:43:15,21.2 MiB,9.26 MiB,8.25 MiB,98.5 MiB,175 MiB,168 MiB,174 MiB,176 MiB,314 MiB,311 MiB,105 MiB
2026-07-30 07:43:30,20.2 MiB,8.41 MiB,8.81 MiB,98.5 MiB,176 MiB,168 MiB,174 MiB,176 MiB,314 MiB,300 MiB,105 MiB
2026-07-30 07:43:45,18.3 MiB,8.02 MiB,8.81 MiB,98.4 MiB,176 MiB,172 MiB,181 MiB,167 MiB,296 MiB,299 MiB,86.5 MiB
2026-07-30 07:44:00,18.5 MiB,8.50 MiB,9.24 MiB,98.4 MiB,177 MiB,169 MiB,170 MiB,166 MiB,296 MiB,299 MiB,87.1 MiB
2026-07-30 07:44:15,18.2 MiB,8.38 MiB,8.45 MiB,98.4 MiB,177 MiB,166 MiB,170 MiB,168 MiB,300 MiB,302 MiB,87.1 MiB
2026-07-30 07:44:30,19.0 MiB,8.27 MiB,8.68 MiB,98.4 MiB,173 MiB,166 MiB,170 MiB,164 MiB,303 MiB,304 MiB,89.8 MiB
2026-07-30 07:44:45,20.9 MiB,9.65 MiB,8.68 MiB,98.4 MiB,173 MiB,165 MiB,177 MiB,174 MiB,321 MiB,311 MiB,89.8 MiB
2026-07-30 07:45:00,19.2 MiB,8.25 MiB,9.39 MiB,98.4 MiB,177 MiB,168 MiB,177 MiB,171 MiB,307 MiB,311 MiB,96.1 MiB
2026-07-30 07:45:15,19.9 MiB,8.25 MiB,8.54 MiB,98.4 MiB,177 MiB,172 MiB,169 MiB,167 MiB,306 MiB,300 MiB,96.1 MiB
2026-07-30 07:45:30,20.5 MiB,8.32 MiB,8.39 MiB,98.4 MiB,179 MiB,168 MiB,173 MiB,167 MiB,304 MiB,299 MiB,103 MiB
2026-07-30 07:45:45,20.3 MiB,8.04 MiB,8.39 MiB,98.4 MiB,179 MiB,174 MiB,173 MiB,169 MiB,301 MiB,300 MiB,103 MiB
